index,source_id,asassn_name,variable_type,parallax,mean_vmag,dist,period,parallax_error
1694,AP3136927,ASASSN-V J005105.15+504023.6,RRC,0.2225,14.58,3698.075,0.340933,0.0212
1695,462900,ASASSN-V J193026.17+105859.4,RRC,0.5121,13.63,1823.484,0.26718,0.0153
1696,40757991,ASASSN-V J115257.03-540055.8,RRC,0.2264,14.15,3724.407,0.28139,0.0168
1697,AP4846657,ASASSN-V J051325.51+794727.3,RRC,1.8844,10.92,508.4757,0.453679,0.2167
1698,452312,ASASSN-V J185451.81+552646.1,RRC,0.157,14.37,5541.651,0.36206,0.0138
1699,457409,ASASSN-V J185039.36-863229.8,RRC,0.2268,14.13,3683.797,0.33802,0.0128
1700,28125645,ASASSN-V J175603.25-250222.2,RRC,1.339,12.84,726.1658,0.214408,0.0164
1701,AP33913414,ASASSN-V J160720.21-012628.0,RRC,0.1816,14.35,4297.498,0.332394,0.0222
1702,AP38745680,ASASSN-V J100516.02-683204.6,RRC,0.2956,14.21,3003.381,0.386948,0.0153
1703,AP51287288,ASASSN-V J162939.42-532300.7,RRC,0.2025,16.1,4046.941,0.21014,0.0269
1704,AP51626632,ASASSN-V J174654.02-483357.6,RRC,0.1558,14.92,4791.511,0.261845,0.0317
1705,AP48739647,ASASSN-V J135819.71-681719.5,RRC,0.1631,14.35,4941.625,0.190833,0.0184
1706,461718,ASASSN-V J160543.26-053940.1,RRC,0.2076,14.92,3754.224,0.43524,0.0284
1707,AP40048315,ASASSN-V J081820.98-585942.2,RRC,0.2212,14.81,3803.262,0.441831,0.0156
1708,AP32960765,ASASSN-V J191852.37+141941.2,RRC,0.4104,10.8,2251.196,0.220113,0.0134
1709,450822,ASASSN-V J184245.04+582350.9,RRC,0.1567,14.26,5238.569,0.29259,0.0167
1710,J180531.99-721900.2,ASASSN-V J180531.99-721900.2,RRC,0.2119,15,3905.223,0.35957,0.0239
1711,AP51645280,ASASSN-V J174324.85-463418.8,RRC,0.2767,14.12,3078.563,0.491188,0.0184
1712,AP51322564,ASASSN-V J162216.29-494203.7,RRC,0.722,15.05,1336.239,0.184741,0.0368
1713,563866,ASASSN-V J122639.51-510046.5,RRC,0.094,14.97,5638.085,0.40193,0.0244
1714,AP42932181,ASASSN-V J074027.81-541652.4,RRC,0.4975,13.5,1852.801,0.469615,0.0206
1715,AP54433986,ASASSN-V J131838.26-495352.5,RRC,0.2108,14.22,3833.055,0.402884,0.0287
1716,AP59074074,ASASSN-V J180242.41-530513.8,RRC,0.1402,14.76,4209.236,0.209553,0.0419
1717,520882,ASASSN-V J195649.81+174350.1,RRC,0.1602,14.37,4791.355,0.34189,0.021
1718,462397,ASASSN-V J155348.00-722125.4,RRC,0.3744,13.26,2430.219,0.37669,0.0119
1719,AP36668993,ASASSN-V J050921.19-601244.3,RRC,0.4362,14.84,2113.815,0.206949,0.0191
1720,AP57359789,ASASSN-V J211733.60-635540.5,RRC,0.1208,15.58,4626.087,0.36986,0.0323
1721,AP9083221,ASASSN-V J134649.57+660452.2,RRC,0.4991,13.48,1896.663,0.314912,0.0138
1722,AP4988935,ASASSN-V J035527.44+812112.2,RRC,0.4538,15.38,2048.951,0.217734,0.0249
1723,AP40606856,ASASSN-V J112515.48-582809.5,RRC,0.2631,14.98,3236.968,0.354207,0.023
1724,AP50341843,ASASSN-V J142602.87-503153.2,RRC,0.2554,15.31,2970.626,0.248113,0.0586
1725,AP38140504,ASASSN-V J071609.90-752831.2,RRC,0.9313,13.1,1047.255,0.426197,0.0115
1726,AP55325071,ASASSN-V J124617.91-434310.7,RRC,0.7594,13.9,1243.854,0.294194,0.035
1727,AP57167231,ASASSN-V J180552.54-811014.1,RRC,0.0547,15.96,7280.905,0.264303,0.0298
1728,J171531.43-620829.6,ASASSN-V J171531.43-620829.6,RRC,0.3642,14.25,2452.091,0.207755,0.0197
1729,25662467,ASASSN-V J053919.26+281051.5,RRC,0.212,14.38,3800.82,0.438438,0.0218
1730,34600355,ASASSN-V J183008.63+082147.9,RRC,0.2797,14.58,3043.096,0.2057,0.0374
1731,502549,ASASSN-V J182708.99+404936.3,RRC,0.0307,15.78,9354.286,0.35613,0.0248
1732,453619,ASASSN-V J173727.97+064235.2,RRC,0.2005,14.63,3786.77,0.25446,0.0224
1733,52567865,ASASSN-V J162846.25-413030.8,RRC,1.5383,14.08,631.1487,0.215469,0.0182
1734,45791992,ASASSN-V J085848.94-195422.8,RRC,0.2355,13.9,3552.464,0.314222,0.0172
1735,AP59621142,ASASSN-V J183906.19-374801.5,RRC,1.4201,14.26,4442.604,0.276024,0.44
1736,AP51601403,ASASSN-V J175018.42-495038.3,RRC,0.7966,13.64,881.8422,0.180458,0.2548
1737,AP13529362,ASASSN-V J233134.64+594308.9,RRC,1.0485,10.74,934.2877,0.431,0.012
1738,655134,ASASSN-V J194917.64-061503.1,RRC,0.1549,14.99,4972.162,0.346386,0.0256
1739,563638,ASASSN-V J140221.04-545343.0,RRC,0.1522,14.55,4665.812,0.38205,0.0238
1740,AP10970071,ASASSN-V J210305.05+332938.4,RRC,1.1272,12.25,868.1856,0.209267,0.0141
1741,AP33069695,ASASSN-V J162925.68-133031.3,RRC,0.0596,14.92,6989.079,0.315942,0.0259
1742,AP42821019,ASASSN-V J063608.13-621047.0,RRC,0.3997,14.19,2285.169,0.269986,0.0141
1743,AP51895435,ASASSN-V J173301.03-433406.2,RRC,0.921,14.64,1091.554,0.201897,0.2364
1744,AP53418135,ASASSN-V J164728.67-255435.1,RRC,2.3266,15.44,826.4875,0.207617,0.4721
1745,AP59914020,ASASSN-V J194158.50-281218.8,RRC,0.1213,15.17,5571.186,0.285922,0.0308
1746,AP57666530,ASASSN-V J193925.73-622239.7,RRC,0.1732,14.39,4365.242,0.262258,0.0192
1747,49769447,ASASSN-V J144731.93-584417.1,RRC,0.5916,14.19,1583.219,0.202391,0.0244
1748,AP48372805,ASASSN-V J154328.15-601411.4,RRC,0.5386,14.04,1730.1,0.316405,0.0209
1749,490555,ASASSN-V J153007.03-382238.8,RRC,0.1833,14.27,4155.341,0.27044,0.0215
